ZoneSubzone,SS_NoSpace,Species,Suitability
ICHmw5,ICHmw5/102,Ep,3
ICHmw5,ICHmw5/102,Fd,1
ICHmw5,ICHmw5/102,Lw,2
ICHmw5,ICHmw5/102,Pl,2
ICHmw5,ICHmw5/102,Py,3
ICHmw5,ICHmw5/103,At,3
ICHmw5,ICHmw5/103,Ep,3
ICHmw5,ICHmw5/103,Fd,1
ICHmw5,ICHmw5/103,Lw,1
ICHmw5,ICHmw5/103,Pl,2
ICHmw5,ICHmw5/103,Pw,3
ICHmw5,ICHmw5/103,Py,3
ICHmw5,ICHmw5/104,At,3
ICHmw5,ICHmw5/104,Ep,3
ICHmw5,ICHmw5/104,Fd,1
ICHmw5,ICHmw5/104,Lw,1
ICHmw5,ICHmw5/104,Pl,2
ICHmw5,ICHmw5/104,Pw,2
ICHmw5,ICHmw5/104,Bg,3
ICHmw5,ICHmw5/104,Bl,3
ICHmw5,ICHmw5/104,Cw,3
ICHmw5,ICHmw5/104,Hw,3
ICHmw5,ICHmw5/104,Sx,3
ICHmw5,ICHmw5/104,Py,3
ICHmw5,ICHmw5/110,Act,3
ICHmw5,ICHmw5/110,At,3
ICHmw5,ICHmw5/110,Ep,3
ICHmw5,ICHmw5/110,Cw,1
ICHmw5,ICHmw5/110,Sx,1
ICHmw5,ICHmw5/110,Fd,2
ICHmw5,ICHmw5/110,Hw,2
ICHmw5,ICHmw5/110,Lw,2
ICHmw5,ICHmw5/110,Bl,3
ICHmw5,ICHmw5/110,Pl,3
ICHmw5,ICHmw5/110,Pw,3
ICHmw5,ICHmw5/111,Act,3
ICHmw5,ICHmw5/111,At,3
ICHmw5,ICHmw5/111,Ep,3
ICHmw5,ICHmw5/111,Cw,1
ICHmw5,ICHmw5/111,Sx,1
ICHmw5,ICHmw5/111,Bl,2
ICHmw5,ICHmw5/111,Fd,2
ICHmw5,ICHmw5/111,Hw,2
ICHmw5,ICHmw5/111,Lw,2
ICHmw5,ICHmw5/111,Pw,3
ICHmw5,ICHmw5/112,Act,3
ICHmw5,ICHmw5/112,At,3
ICHmw5,ICHmw5/112,Ep,3
ICHmw5,ICHmw5/112,Sx,1
ICHmw5,ICHmw5/112,Bl,2
ICHmw5,ICHmw5/112,Hw,3
ICHmw5,ICHmw5/112,Cw,3
ICHmw5,ICHmw5/113,Act,3
ICHmw5,ICHmw5/113,At,3
ICHmw5,ICHmw5/113,Ep,3
ICHmw5,ICHmw5/113,Cw,1
ICHmw5,ICHmw5/113,Sx,1
ICHmw5,ICHmw5/113,Bl,2
ICHmw5,ICHmw5/113,Hw,2
ICHvc,ICHvc/31,NS,1
ICHvc,ICHvc/31,NS,1
ICHvc,ICHvc/31,NS,1
ICHvc,ICHvc/31,NS,1
ICHvc,ICHvc/01,Act,3
ICHvc,ICHvc/01,At,3
ICHvc,ICHvc/01,Ep,3
ICHvc,ICHvc/01,Bl,1
ICHvc,ICHvc/01,Hw,2
ICHvc,ICHvc/01,Sx,2
ICHvc,ICHvc/01,Hm,3
ICHvc,ICHvc/02,At,3
ICHvc,ICHvc/02,Ep,3
ICHvc,ICHvc/02,Bl,1
ICHvc,ICHvc/02,Hw,1
ICHvc,ICHvc/02,Pl,2
ICHvc,ICHvc/02,Sx,2
ICHvc,ICHvc/02,Hm,3
ICHvc,ICHvc/03,Act,3
ICHvc,ICHvc/03,At,3
ICHvc,ICHvc/03,Ep,3
ICHvc,ICHvc/03,Bl,1
ICHvc,ICHvc/03,Sx,2
ICHvc,ICHvc/03,Hw,3
ICHvc,ICHvc/04,Act,3
ICHvc,ICHvc/04,At,3
ICHvc,ICHvc/04,Ep,3
ICHvc,ICHvc/04,Bl,1
ICHvc,ICHvc/04,Sx,2
ICHvc,ICHvc/05,Act,3
ICHvc,ICHvc/05,At,3
ICHvc,ICHvc/05,Bl,1
ICHvc,ICHvc/05,Sx,2
ICHvc,ICHvc/06,Act,3
ICHvc,ICHvc/06,At,3
ICHvc,ICHvc/06,Ep,3
ICHvc,ICHvc/06,Bl,1
ICHvc,ICHvc/06,Sx,2
ICHvc,ICHvc/51,Bl,2
ICHvc,ICHvc/51,Sx,2
ICHvc,ICHvc/52,Bl,3
ICHvc,ICHvc/52,Sx,3
ICHvk1,ICHvk1/01,Act,3
ICHvk1,ICHvk1/01,At,2
ICHvk1,ICHvk1/01,Ep,2
ICHvk1,ICHvk1/01,Cw,1
ICHvk1,ICHvk1/01,Sx,1
ICHvk1,ICHvk1/01,Bl,2
ICHvk1,ICHvk1/01,Fd,2
ICHvk1,ICHvk1/01,Hw,3
ICHvk1,ICHvk1/01,Pw,3
ICHvk1,ICHvk1/02,Act,3
ICHvk1,ICHvk1/02,At,2
ICHvk1,ICHvk1/02,Ep,2
ICHvk1,ICHvk1/02,Fd,1
ICHvk1,ICHvk1/02,Bl,2
ICHvk1,ICHvk1/02,Cw,2
ICHvk1,ICHvk1/02,Hw,2
ICHvk1,ICHvk1/02,Sx,2
ICHvk1,ICHvk1/02,Lw,3
ICHvk1,ICHvk1/02,Pl,3
ICHvk1,ICHvk1/02,Pw,3
ICHvk1,ICHvk1/03,Cw,1
ICHvk1,ICHvk1/03,Fd,1
ICHvk1,ICHvk1/03,Hw,1
ICHvk1,ICHvk1/03,Sx,1
ICHvk1,ICHvk1/03,Bl,2
ICHvk1,ICHvk1/03,Lw,3
ICHvk1,ICHvk1/03,Pw,3
ICHvk1,ICHvk1/04,Act,3
ICHvk1,ICHvk1/04,At,2
ICHvk1,ICHvk1/04,Ep,2
ICHvk1,ICHvk1/04,Cw,1
ICHvk1,ICHvk1/04,Fd,1
ICHvk1,ICHvk1/04,Hw,1
ICHvk1,ICHvk1/04,Sx,1
ICHvk1,ICHvk1/04,Bl,2
ICHvk1,ICHvk1/04,Lw,3
ICHvk1,ICHvk1/04,Pw,3
ICHvk1,ICHvk1/05,Act,3
ICHvk1,ICHvk1/05,At,3
ICHvk1,ICHvk1/05,Ep,3
ICHvk1,ICHvk1/05,Cw,1
ICHvk1,ICHvk1/05,Sx,1
ICHvk1,ICHvk1/05,Bl,2
ICHvk1,ICHvk1/05,Hw,2
ICHvk1,ICHvk1/05,Pw,3
ICHvk1,ICHvk1/06,Act,3
ICHvk1,ICHvk1/06,At,3
ICHvk1,ICHvk1/06,Ep,3
ICHvk1,ICHvk1/06,Cw,1
ICHvk1,ICHvk1/06,Hw,1
ICHvk1,ICHvk1/06,Sx,1
ICHvk1,ICHvk1/06,Bl,2
ICHvk1,ICHvk1/06,Pl,3
ICHvk1,ICHvk1/06,Pw,3
ICHvk1,ICHvk1/01,Act,3
ICHvk1,ICHvk1/01,At,2
ICHvk1,ICHvk1/01,Ep,2
ICHvk1,ICHvk1/01,Cw,1
ICHvk1,ICHvk1/01,Sx,1
ICHvk1,ICHvk1/01,Bl,2
ICHvk1,ICHvk1/01,Fd,2
ICHvk1,ICHvk1/01,Hw,2
ICHvk1,ICHvk1/01,Pw,3
ICHvk1,ICHvk1/03,Act,3
ICHvk1,ICHvk1/03,At,2
ICHvk1,ICHvk1/03,Ep,2
ICHvk1,ICHvk1/03,Fd,1
ICHvk1,ICHvk1/03,Bl,2
ICHvk1,ICHvk1/03,Cw,2
ICHvk1,ICHvk1/03,Hw,2
ICHvk1,ICHvk1/03,Sx,2
ICHvk1,ICHvk1/03,Lw,3
ICHvk1,ICHvk1/03,Pl,3
ICHvk1,ICHvk1/03,Pw,3
ICHvk1,ICHvk1/04,Act,3
ICHvk1,ICHvk1/04,At,2
ICHvk1,ICHvk1/04,Ep,2
ICHvk1,ICHvk1/04,Cw,1
ICHvk1,ICHvk1/04,Fd,1
ICHvk1,ICHvk1/04,Hw,1
ICHvk1,ICHvk1/04,Sx,1
ICHvk1,ICHvk1/04,Bl,2
ICHvk1,ICHvk1/04,Lw,3
ICHvk1,ICHvk1/04,Pw,3
ICHvk1,ICHvk1/05,Act,3
ICHvk1,ICHvk1/05,At,3
ICHvk1,ICHvk1/05,Ep,3
ICHvk1,ICHvk1/05,Cw,1
ICHvk1,ICHvk1/05,Sx,1
ICHvk1,ICHvk1/05,Bl,2
ICHvk1,ICHvk1/05,Hw,2
ICHvk1,ICHvk1/05,Pw,3
ICHvk1,ICHvk1/06,Act,3
ICHvk1,ICHvk1/06,At,3
ICHvk1,ICHvk1/06,Ep,3
ICHvk1,ICHvk1/06,Cw,1
ICHvk1,ICHvk1/06,Hw,1
ICHvk1,ICHvk1/06,Sx,1
ICHvk1,ICHvk1/06,Bl,2
ICHvk1,ICHvk1/06,Pl,3
ICHvk1,ICHvk1/06,Pw,3
ICHvk2,ICHvk2/01,Act,3
ICHvk2,ICHvk2/01,At,3
ICHvk2,ICHvk2/01,Ep,3
ICHvk2,ICHvk2/01,Sx,1
ICHvk2,ICHvk2/01,Bl,2
ICHvk2,ICHvk2/01,Cw,2
ICHvk2,ICHvk2/01,Fd,2
ICHvk2,ICHvk2/01,Pl,2
ICHvk2,ICHvk2/01,Hw,3
ICHvk2,ICHvk2/02,Fd,1
ICHvk2,ICHvk2/02,Hw,1
ICHvk2,ICHvk2/02,Pl,2
ICHvk2,ICHvk2/02,Cw,3
ICHvk2,ICHvk2/02,Sx,3
ICHvk2,ICHvk2/03,At,3
ICHvk2,ICHvk2/03,Ep,3
ICHvk2,ICHvk2/03,Fd,1
ICHvk2,ICHvk2/03,Pl,2
ICHvk2,ICHvk2/03,Bl,3
ICHvk2,ICHvk2/03,Cw,3
ICHvk2,ICHvk2/03,Hw,3
ICHvk2,ICHvk2/03,Sx,3
ICHvk2,ICHvk2/04,Act,3
ICHvk2,ICHvk2/04,At,3
ICHvk2,ICHvk2/04,Ep,3
ICHvk2,ICHvk2/04,Sx,1
ICHvk2,ICHvk2/04,Bl,2
ICHvk2,ICHvk2/04,Cw,2
ICHvk2,ICHvk2/04,Fd,2
ICHvk2,ICHvk2/04,Pl,2
ICHvk2,ICHvk2/04,Hw,3
ICHvk2,ICHvk2/05,Act,3
ICHvk2,ICHvk2/05,Ep,3
ICHvk2,ICHvk2/05,Bl,1
ICHvk2,ICHvk2/05,Sx,1
ICHvk2,ICHvk2/05,Pl,2
ICHvk2,ICHvk2/05,Cw,3
ICHvk2,ICHvk2/05,Hw,3
ICHvk2,ICHvk2/06,Act,3
ICHvk2,ICHvk2/06,Bl,1
ICHvk2,ICHvk2/06,Sx,1
ICHvk2,ICHvk2/06,Cw,2
ICHvk2,ICHvk2/06,Pl,2
ICHvk2,ICHvk2/06,Hw,3
ICHvk2,ICHvk2/07,Pl,1
ICHvk2,ICHvk2/07,Sb,3
ICHvk2,ICHvk2/07,Sx,3
ICHwc,ICHwc/31,NS,1
ICHwc,ICHwc/31,NS,1
ICHwc,ICHwc/31,NS,1
ICHwc,ICHwc/31,NS,1
ICHwc,ICHwc/32,NS,1
ICHwc,ICHwc/32,NS,1
ICHwc,ICHwc/32,NS,1
ICHwc,ICHwc/32,NS,1
ICHwc,ICHwc/01,Act,3
ICHwc,ICHwc/01,At,3
ICHwc,ICHwc/01,Ep,3
ICHwc,ICHwc/01,Bl,1
ICHwc,ICHwc/01,Hw,1
ICHwc,ICHwc/01,Sx,1
ICHwc,ICHwc/01,Pl,2
ICHwc,ICHwc/02,At,3
ICHwc,ICHwc/02,Pl,1
ICHwc,ICHwc/02,Bl,3
ICHwc,ICHwc/02,Hw,3
ICHwc,ICHwc/03,At,3
ICHwc,ICHwc/03,Ep,3
ICHwc,ICHwc/03,Bl,1
ICHwc,ICHwc/03,Hw,1
ICHwc,ICHwc/03,Pl,1
ICHwc,ICHwc/03,Sx,1
ICHwc,ICHwc/04,Act,3
ICHwc,ICHwc/04,At,3
ICHwc,ICHwc/04,Ep,3
ICHwc,ICHwc/04,Bl,1
ICHwc,ICHwc/04,Sx,1
ICHwc,ICHwc/04,Hw,2
ICHwc,ICHwc/04,Pl,3
ICHwc,ICHwc/05,Act,3
ICHwc,ICHwc/05,At,3
ICHwc,ICHwc/05,Ep,3
ICHwc,ICHwc/05,Bl,1
ICHwc,ICHwc/05,Sx,1
ICHwc,ICHwc/05,Hw,2
ICHwc,ICHwc/05,Pl,3
ICHwc,ICHwc/06,Act,3
ICHwc,ICHwc/06,At,3
ICHwc,ICHwc/06,Ep,3
ICHwc,ICHwc/06,Bl,1
ICHwc,ICHwc/06,Sx,1
ICHwc,ICHwc/06,Hw,3
ICHwc,ICHwc/06,Pl,3
ICHwc,ICHwc/07,Sx,1
ICHwc,ICHwc/07,Bl,2
ICHwc,ICHwc/07,Hw,3
ICHwc,ICHwc/07,Pl,3
ICHwc,ICHwc/08,Act,3
ICHwc,ICHwc/08,At,3
ICHwc,ICHwc/08,Ep,3
ICHwc,ICHwc/08,Bl,1
ICHwc,ICHwc/08,Sx,1
ICHwc,ICHwc/08,Hw,3
ICHwc,ICHwc/51,Bl,2
ICHwc,ICHwc/51,Sx,2
ICHwc,ICHwc/52,Bl,3
ICHwc,ICHwc/52,Sx,3
ICHwk1,ICHwk1/08,NS,1
ICHwk1,ICHwk1/08,NS,1
ICHwk1,ICHwk1/08,NS,1
ICHwk1,ICHwk1/08,NS,1
ICHwk1,ICHwk1/01,Act,3
ICHwk1,ICHwk1/01,At,3
ICHwk1,ICHwk1/01,Ep,3
ICHwk1,ICHwk1/01,Cw,1
ICHwk1,ICHwk1/01,Fd,1
ICHwk1,ICHwk1/01,Hw,1
ICHwk1,ICHwk1/01,Sx,1
ICHwk1,ICHwk1/01,Bl,2
ICHwk1,ICHwk1/01,Lw,3
ICHwk1,ICHwk1/01,Pl,3
ICHwk1,ICHwk1/01,Pw,3
ICHwk1,ICHwk1/02,Fd,1
ICHwk1,ICHwk1/02,Pl,1
ICHwk1,ICHwk1/02,Bl,3
ICHwk1,ICHwk1/02,Cw,3
ICHwk1,ICHwk1/02,Hw,3
ICHwk1,ICHwk1/02,Pw,3
ICHwk1,ICHwk1/02,Sx,3
ICHwk1,ICHwk1/03,Fd,1
ICHwk1,ICHwk1/03,Cw,2
ICHwk1,ICHwk1/03,Hw,2
ICHwk1,ICHwk1/03,Pl,2
ICHwk1,ICHwk1/03,Bl,3
ICHwk1,ICHwk1/03,Lw,3
ICHwk1,ICHwk1/03,Pw,3
ICHwk1,ICHwk1/03,Sx,3
ICHwk1,ICHwk1/04,Act,3
ICHwk1,ICHwk1/04,At,3
ICHwk1,ICHwk1/04,Ep,3
ICHwk1,ICHwk1/04,Fd,1
ICHwk1,ICHwk1/04,Cw,2
ICHwk1,ICHwk1/04,Hw,2
ICHwk1,ICHwk1/04,Sx,2
ICHwk1,ICHwk1/04,Bl,3
ICHwk1,ICHwk1/04,Lw,3
ICHwk1,ICHwk1/04,Pl,3
ICHwk1,ICHwk1/04,Pw,3
ICHwk1,ICHwk1/05,Act,3
ICHwk1,ICHwk1/05,At,3
ICHwk1,ICHwk1/05,Ep,3
ICHwk1,ICHwk1/05,Cw,1
ICHwk1,ICHwk1/05,Sx,1
ICHwk1,ICHwk1/05,Bl,2
ICHwk1,ICHwk1/05,Fd,2
ICHwk1,ICHwk1/05,Hw,2
ICHwk1,ICHwk1/05,Lw,2
ICHwk1,ICHwk1/05,Pl,3
ICHwk1,ICHwk1/05,Pw,3
ICHwk1,ICHwk1/06,Act,3
ICHwk1,ICHwk1/06,At,3
ICHwk1,ICHwk1/06,Ep,3
ICHwk1,ICHwk1/06,Cw,1
ICHwk1,ICHwk1/06,Sx,1
ICHwk1,ICHwk1/06,Bl,2
ICHwk1,ICHwk1/06,Hw,2
ICHwk1,ICHwk1/06,Pl,3
ICHwk1,ICHwk1/06,Pw,3
ICHwk1,ICHwk1/07,Act,3
ICHwk1,ICHwk1/07,At,3
ICHwk1,ICHwk1/07,Ep,3
ICHwk1,ICHwk1/07,Cw,1
ICHwk1,ICHwk1/07,Hw,1
ICHwk1,ICHwk1/07,Sx,1
ICHwk1,ICHwk1/07,Bl,2
ICHwk1,ICHwk1/07,Pl,3
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/01,Act,3
ICHwk1,ICHwk1/01,At,3
ICHwk1,ICHwk1/01,Ep,3
ICHwk1,ICHwk1/01,Cw,1
ICHwk1,ICHwk1/01,Fd,1
ICHwk1,ICHwk1/01,Hw,1
ICHwk1,ICHwk1/01,Sx,1
ICHwk1,ICHwk1/01,Bl,2
ICHwk1,ICHwk1/01,Lw,3
ICHwk1,ICHwk1/01,Pl,3
ICHwk1,ICHwk1/01,Pw,3
ICHwk1,ICHwk1/04,Act,3
ICHwk1,ICHwk1/04,At,3
ICHwk1,ICHwk1/04,Ep,3
ICHwk1,ICHwk1/04,Fd,1
ICHwk1,ICHwk1/04,Cw,2
ICHwk1,ICHwk1/04,Hw,2
ICHwk1,ICHwk1/04,Sx,2
ICHwk1,ICHwk1/04,Bl,3
ICHwk1,ICHwk1/04,Lw,3
ICHwk1,ICHwk1/04,Pl,3
ICHwk1,ICHwk1/04,Pw,3
ICHwk1,ICHwk1/05,Act,3
ICHwk1,ICHwk1/05,At,3
ICHwk1,ICHwk1/05,Ep,3
ICHwk1,ICHwk1/05,Cw,1
ICHwk1,ICHwk1/05,Sx,1
ICHwk1,ICHwk1/05,Bl,2
ICHwk1,ICHwk1/05,Fd,2
ICHwk1,ICHwk1/05,Hw,2
ICHwk1,ICHwk1/05,Lw,3
ICHwk1,ICHwk1/05,Pl,3
ICHwk1,ICHwk1/05,Pw,3
ICHwk1,ICHwk1/06,Act,3
ICHwk1,ICHwk1/06,At,3
ICHwk1,ICHwk1/06,Ep,3
ICHwk1,ICHwk1/06,Cw,1
ICHwk1,ICHwk1/06,Sx,1
ICHwk1,ICHwk1/06,Bl,2
ICHwk1,ICHwk1/06,Hw,2
ICHwk1,ICHwk1/06,Pl,3
ICHwk1,ICHwk1/06,Pw,3
ICHwk1,ICHwk1/07,Act,3
ICHwk1,ICHwk1/07,At,3
ICHwk1,ICHwk1/07,Ep,3
ICHwk1,ICHwk1/07,Cw,1
ICHwk1,ICHwk1/07,Sx,1
ICHwk1,ICHwk1/07,Bl,2
ICHwk1,ICHwk1/07,Hw,2
ICHwk1,ICHwk1/07,Pw,3
ICHwk1,ICHwk1/08,Act,3
ICHwk1,ICHwk1/08,At,3
ICHwk1,ICHwk1/08,Ep,3
ICHwk1,ICHwk1/08,Cw,1
ICHwk1,ICHwk1/08,Hw,1
ICHwk1,ICHwk1/08,Sx,1
ICHwk1,ICHwk1/08,Bl,2
ICHwk1,ICHwk1/08,Pl,3
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/02,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/09,NS,1
ICHwk1,ICHwk1/01,Cw,1
ICHwk1,ICHwk1/01,Fd,1
ICHwk1,ICHwk1/01,Hw,1
ICHwk1,ICHwk1/01,Sx,1
ICHwk1,ICHwk1/01,Bl,2
ICHwk1,ICHwk1/01,Lw,2
ICHwk1,ICHwk1/01,Pl,3
ICHwk1,ICHwk1/01,Pw,3
ICHwk1,ICHwk1/03,Fd,1
ICHwk1,ICHwk1/03,Pl,1
ICHwk1,ICHwk1/03,Bl,3
ICHwk1,ICHwk1/03,Cw,3
ICHwk1,ICHwk1/03,Hw,3
ICHwk1,ICHwk1/03,Pw,3
ICHwk1,ICHwk1/03,Sx,3
ICHwk1,ICHwk1/04,Fd,1
ICHwk1,ICHwk1/04,Sx,2
ICHwk1,ICHwk1/04,Bl,3
ICHwk1,ICHwk1/04,Cw,3
ICHwk1,ICHwk1/04,Hw,3
ICHwk1,ICHwk1/04,Lw,2
ICHwk1,ICHwk1/04,Pl,3
ICHwk1,ICHwk1/04,Pw,3
ICHwk1,ICHwk1/05,Cw,1
ICHwk1,ICHwk1/05,Sx,1
ICHwk1,ICHwk1/05,Bl,2
ICHwk1,ICHwk1/05,Fd,2
ICHwk1,ICHwk1/05,Hw,2
ICHwk1,ICHwk1/05,Lw,2
ICHwk1,ICHwk1/05,Pl,3
ICHwk1,ICHwk1/05,Pw,3
ICHwk1,ICHwk1/06,Bl,1
ICHwk1,ICHwk1/06,Cw,1
ICHwk1,ICHwk1/06,Sx,1
ICHwk1,ICHwk1/06,Hw,2
ICHwk1,ICHwk1/06,Pl,3
ICHwk1,ICHwk1/06,Pw,3
ICHwk1,ICHwk1/07,Pw,3
ICHwk1,ICHwk1/07,Cw,1
ICHwk1,ICHwk1/07,Sx,1
ICHwk1,ICHwk1/07,Bl,2
ICHwk1,ICHwk1/07,Hw,2
ICHwk1,ICHwk1/08,Cw,1
ICHwk1,ICHwk1/08,Hw,1
ICHwk1,ICHwk1/08,Sx,1
ICHwk1,ICHwk1/08,Bl,2
ICHwk1,ICHwk1/08,Pl,3
ICHwk2,ICHwk2/01,Act,3
ICHwk2,ICHwk2/01,At,3
ICHwk2,ICHwk2/01,Ep,3
ICHwk2,ICHwk2/01,Fd,1
ICHwk2,ICHwk2/01,Pl,1
ICHwk2,ICHwk2/01,Sx,1
ICHwk2,ICHwk2/01,Bl,2
ICHwk2,ICHwk2/01,Cw,2
ICHwk2,ICHwk2/01,Hw,2
ICHwk2,ICHwk2/02,At,3
ICHwk2,ICHwk2/02,Fd,1
ICHwk2,ICHwk2/02,Pl,1
ICHwk2,ICHwk2/02,Bl,3
ICHwk2,ICHwk2/02,Cw,3
ICHwk2,ICHwk2/02,Hw,3
ICHwk2,ICHwk2/03,At,3
ICHwk2,ICHwk2/03,Fd,1
ICHwk2,ICHwk2/03,Pl,1
ICHwk2,ICHwk2/03,Bl,3
ICHwk2,ICHwk2/03,Cw,3
ICHwk2,ICHwk2/03,Hw,3
ICHwk2,ICHwk2/04,At,3
ICHwk2,ICHwk2/04,Ep,3
ICHwk2,ICHwk2/04,Fd,1
ICHwk2,ICHwk2/04,Pl,1
ICHwk2,ICHwk2/04,Hw,2
ICHwk2,ICHwk2/04,Bl,3
ICHwk2,ICHwk2/04,Cw,3
ICHwk2,ICHwk2/04,Sx,3
ICHwk2,ICHwk2/05,Act,3
ICHwk2,ICHwk2/05,Pl,1
ICHwk2,ICHwk2/05,Sx,1
ICHwk2,ICHwk2/05,Bl,2
ICHwk2,ICHwk2/05,Cw,2
ICHwk2,ICHwk2/06,Act,3
ICHwk2,ICHwk2/06,Sx,1
ICHwk2,ICHwk2/06,Bl,2
ICHwk2,ICHwk2/06,Pl,2
ICHwk2,ICHwk2/07,Act,3
ICHwk2,ICHwk2/07,At,3
ICHwk2,ICHwk2/07,Ep,3
ICHwk2,ICHwk2/07,Fd,1
ICHwk2,ICHwk2/07,Sx,1
ICHwk2,ICHwk2/07,Bl,2
ICHwk2,ICHwk2/07,Cw,2
ICHwk2,ICHwk2/07,Hw,2
ICHwk2,ICHwk2/07,Pl,2
ICHwk2,ICHwk2/08,Act,3
ICHwk2,ICHwk2/08,Sx,1
ICHwk2,ICHwk2/08,Bl,2
ICHwk2,ICHwk2/08,Cw,2
ICHwk2,ICHwk2/08,Hw,3
ICHwk2,ICHwk2/01,Lw,3
ICHwk2,ICHwk2/04,Lw,3
ICHwk2,ICHwk2/05,Lw,3
ICHwk3,ICHwk3/01,Act,3
ICHwk3,ICHwk3/01,At,3
ICHwk3,ICHwk3/01,Ep,3
ICHwk3,ICHwk3/01,Cw,1
ICHwk3,ICHwk3/01,Sx,1
ICHwk3,ICHwk3/01,Bl,2
ICHwk3,ICHwk3/01,Fd,2
ICHwk3,ICHwk3/01,Hw,2
ICHwk3,ICHwk3/01,Pl,2
ICHwk3,ICHwk3/02,Pl,1
ICHwk3,ICHwk3/02,Hw,2
ICHwk3,ICHwk3/02,Sx,3
ICHwk3,ICHwk3/03,At,3
ICHwk3,ICHwk3/03,Ep,3
ICHwk3,ICHwk3/03,Fd,1
ICHwk3,ICHwk3/03,Hw,2
ICHwk3,ICHwk3/03,Pl,2
ICHwk3,ICHwk3/03,Bl,3
ICHwk3,ICHwk3/03,Cw,3
ICHwk3,ICHwk3/03,Sx,3
ICHwk3,ICHwk3/04,At,3
ICHwk3,ICHwk3/04,Ep,3
ICHwk3,ICHwk3/04,Fd,1
ICHwk3,ICHwk3/04,Pl,1
ICHwk3,ICHwk3/04,Hw,2
ICHwk3,ICHwk3/04,Bl,3
ICHwk3,ICHwk3/04,Cw,3
ICHwk3,ICHwk3/04,Sx,3
ICHwk3,ICHwk3/05,Act,3
ICHwk3,ICHwk3/05,At,3
ICHwk3,ICHwk3/05,Ep,3
ICHwk3,ICHwk3/05,Cw,1
ICHwk3,ICHwk3/05,Fd,1
ICHwk3,ICHwk3/05,Sx,1
ICHwk3,ICHwk3/05,Bl,2
ICHwk3,ICHwk3/05,Pl,2
ICHwk3,ICHwk3/05,Hw,3
ICHwk3,ICHwk3/06,Act,3
ICHwk3,ICHwk3/06,At,3
ICHwk3,ICHwk3/06,Ep,3
ICHwk3,ICHwk3/06,Cw,1
ICHwk3,ICHwk3/06,Sx,1
ICHwk3,ICHwk3/06,Bl,2
ICHwk3,ICHwk3/06,Pl,2
ICHwk3,ICHwk3/06,Hw,3
ICHwk3,ICHwk3/07,Act,3
ICHwk3,ICHwk3/07,At,3
ICHwk3,ICHwk3/07,Ep,3
ICHwk3,ICHwk3/07,Pl,1
ICHwk3,ICHwk3/07,Hw,2
ICHwk3,ICHwk3/07,Sx,2
ICHwk3,ICHwk3/07,Cw,3
ICHwk3,ICHwk3/08,Act,3
ICHwk3,ICHwk3/08,Cw,1
ICHwk3,ICHwk3/08,Sx,1
ICHwk3,ICHwk3/08,Bl,2
ICHwk3,ICHwk3/08,Hw,2
ICHwk3,ICHwk3/09,Pl,1
ICHwk3,ICHwk3/09,Bl,2
ICHwk3,ICHwk3/09,Sb,3
ICHwk4,ICHwk4/01,Act,3
ICHwk4,ICHwk4/01,At,3
ICHwk4,ICHwk4/01,Ep,3
ICHwk4,ICHwk4/01,Fd,1
ICHwk4,ICHwk4/01,Pl,1
ICHwk4,ICHwk4/01,Sx,1
ICHwk4,ICHwk4/01,Bl,2
ICHwk4,ICHwk4/01,Cw,2
ICHwk4,ICHwk4/01,Hw,2
ICHwk4,ICHwk4/02,At,3
ICHwk4,ICHwk4/02,Fd,1
ICHwk4,ICHwk4/02,Pl,1
ICHwk4,ICHwk4/02,Bl,3
ICHwk4,ICHwk4/02,Hw,3
ICHwk4,ICHwk4/03,At,3
ICHwk4,ICHwk4/03,Fd,1
ICHwk4,ICHwk4/03,Pl,1
ICHwk4,ICHwk4/03,Hw,3
ICHwk4,ICHwk4/03,Sx,3
ICHwk4,ICHwk4/04,At,3
ICHwk4,ICHwk4/04,Fd,1
ICHwk4,ICHwk4/04,Pl,1
ICHwk4,ICHwk4/04,Sx,1
ICHwk4,ICHwk4/04,Bl,2
ICHwk4,ICHwk4/04,Hw,2
ICHwk4,ICHwk4/05,At,3
ICHwk4,ICHwk4/05,Ep,3
ICHwk4,ICHwk4/05,Fd,1
ICHwk4,ICHwk4/05,Pl,1
ICHwk4,ICHwk4/05,Hw,2
ICHwk4,ICHwk4/05,Bl,3
ICHwk4,ICHwk4/05,Cw,3
ICHwk4,ICHwk4/05,Sx,3
ICHwk4,ICHwk4/06,Act,3
ICHwk4,ICHwk4/06,Sx,1
ICHwk4,ICHwk4/06,Bl,2
ICHwk4,ICHwk4/06,Pl,2
ICHwk4,ICHwk4/06,Hw,3
ICHwk4,ICHwk4/07,Act,3
